"","Nom.du.campement","Old_person","Adulte","Enfant...Notez.si.la.personne.est.un.enfant.","MY.REFERENCE","Sexe","Lieu.de.naissance.coded","Est.ce.que.la.personne.à.des.enfants.....La.personne.à.des.enfants....Combien.d.enfants.en.vie","Tranche.d.age","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","median","max"
"143","Coconacoco1",0,0,"Oui","E227","F","Enyelle",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21946.8644534212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6652.88690832192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14299.8756808715,21946.8644534212
"144","Coconacoco2",0,0,"Oui","E228","M","Mokaza",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.79522727313,3041.07615964603,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041.07615964603,7091.28187354173
"145","Coconacoco2",0,0,"Oui","E229","M","Enyelle",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,7091.28187354173
"146","Essembo5",0,0,"Oui","E23","M","Enyelle",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13219.8201201152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13219.8201201152,13219.8201201152
"147","Coconacoco2",0,0,"Oui","E230","","Enyelle",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.79522727313,3041.07615964603,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041.07615964603,7091.28187354173
"148","Coconacoco1",1,1,"Oui","E231","M","Enyelle",NA,"Personne âgée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582.18169629846,0,81208.4510824006,66340.3867671226,53266.426700519,274632.141675623,99149.6631765053,108170.384045428,117610.508735199,127962.015700203,0,33392.0266317909,6652.88690832192,0,58453.4686234327,0,80486.8777610219,41361.8841592677,68181.0915340655,0,0,0,112379.664722652,0,0,44944.9802882073,840993.687050383,0,0,250404.667146815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857473.099030219,0,0,0,0,0,0,0,0,0,80847.6644217113,857473.099030219
"149","Coconacoco2",0,0,"Oui","E232","F","Coconacoco2",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,7091.28187354173
"150","Coconacoco2",0,0,"Oui","E233","M","Enyelle",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.79522727313,3041.07615964603,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041.07615964603,7091.28187354173
"151","Coconacoco2",0,0,"Oui","E234","F","Mokaza",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.79522727313,3041.07615964603,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041.07615964603,7091.28187354173
"152","Coconacoco1",0,1,"Non","E235","M","Enyelle",3,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582.18169629846,0,81208.4510824006,0,0,0,0,0,0,127962.015700203,0,0,6652.88690832192,0,0,0,0,0,0,24242.0491909355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24242.0491909355,127962.015700203
"153","Coconacoco1",0,1,"Non","E236","F","Enyelle",2,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582.18169629846,0,0,0,0,0,0,0,0,0,0,0,6652.88690832192,0,0,0,0,0,0,24242.0491909355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30918.427559377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15447.4680496287,30918.427559377
"154","Coconacoco1",0,1,"Non","E237","F","Coconacoco1",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582.18169629846,0,0,0,0,0,0,0,0,0,0,0,6652.88690832192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4617.53430231019,6652.88690832192
"155","Coconacoco1",1,1,"Non","E238","F","Enyelle",NA,"Personne âgée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582.18169629846,0,0,0,0,0,0,0,0,0,0,33392.0266317909,6652.88690832192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59736.361171019,0,0,0,0,0,0,0,0,20022.4567700564,59736.361171019
"156","Coconacoco1",0,1,"Non","E239","M","Kombo1",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582.18169629846,0,0,0,0,0,0,0,0,0,0,33392.0266317909,6652.88690832192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154586.216917405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20022.4567700564,154586.216917405
"157","Essembo5",0,0,"Oui","E24","F","Lokoko6",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13219.8201201152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13219.8201201152,13219.8201201152
"158","Coconacoco2",0,1,"Non","E240","F","Mimbelli",3,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.79522727313,3041.07615964603,0,0,0,0,0,0,0,0,127770.29352969,0,0,7091.28187354173,0,0,0,0,0,0,24042.5825917711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,127770.29352969
"159","Coconacoco2",1,1,"Non","E241","F","Coconacoco2",NA,"Personne âgée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,24042.5825917711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15566.9322326564,24042.5825917711
"160","Coconacoco2",0,1,"Non","E242","F","Mimbelli",3,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,24042.5825917711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15566.9322326564,24042.5825917711
"161","Coconacoco2",0,1,"Non","E243","M","Enyelle",3,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.79522727313,3041.07615964603,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,24042.5825917711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5066.17901659388,24042.5825917711
"162","Coconacoco2",0,0,"Oui","E245","M","Enyelle",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22406.8080979877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14749.0449857647,22406.8080979877
"163","Coconacoco2",0,1,"Non","E246","M","Mimbelli",6,"Adulte",0,0,0,0,0,0,0,0,0,0,0,11407.0762892955,14597.5606964292,16451.1531710867,20136.663861899,20041.8327646858,19985.8238496547,19622.1657079122,19832.8293166082,0,0,14261.7121923816,0,22406.8080979877,0,0,0,0,0,0,2050.79522727313,3041.07615964603,73727.1940624267,81029.9133483854,66156.8635604304,53065.970043412,0,0,0,0,127770.29352969,0,33475.606540725,7091.28187354173,14636.3018515903,58031.9263976611,0,80027.3398222434,0,68642.9260681508,0,0,0,111968.812028574,68603.2230466946,0,44564.7007626967,0,291170.342610103,163486.629307835,249943.286085343,0,0,0,109535.213996313,0,0,302295.468865634,0,0,225491.607016495,0,419087.261226748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080569.30146435,0,0,0,0,0,0,0,55548.9482205365,1080569.30146435
"164","Coconacoco2",1,1,"Non","E248","F","Bongoye",NA,"Personne âgée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.79522727313,3041.07615964603,0,81029.9133483854,0,53065.970043412,0,0,0,0,127770.29352969,0,33475.606540725,7091.28187354173,0,58031.9263976611,75066.0916490084,0,0,0,24042.5825917711,0,0,0,0,0,0,0,0,0,249943.286085343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53065.970043412,249943.286085343
"165","Coconacoco2",0,0,"Oui","E249","M","Coconacoco2",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,7091.28187354173
"166","Ngouanguébé",0,1,"Non","E25","M","Enyelle",5,"Adulte",9956.84261502838,8792.51599785608,8795.32922327633,8648.48675565143,8551.75841978325,0,0,0,5613.02749991611,6453.86175128955,6401.06190688303,8634.60040933234,6132.25052562516,4559.5399994455,4828.26154723198,4858.64781825694,4664.50526964289,4002.6080519901,3830.37750086137,2317.68176381617,0,12387.8460156948,8176.21653346782,6710.33397289622,17846.3781995436,18301.1294408008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12462.9599598933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6710.33397289622,18301.1294408008
"167","Coconacoco2",0,0,"Oui","E250","M","Coconacoco2",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,7091.28187354173
"168","Coconacoco2",0,0,"Oui","E251","F","Coconacoco2",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.79522727313,3041.07615964603,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041.07615964603,7091.28187354173
"169","Coconacoco2",0,1,"Non","E252","F","Enyelle",4,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.79522727313,3041.07615964603,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,24042.5825917711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5066.17901659388,24042.5825917711
"170","Coconacoco2",0,0,"Oui","E253","F","Coconacoco2",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14261.7121923816,0,0,0,0,0,0,0,0,2050.79522727313,3041.07615964603,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5066.17901659388,14261.7121923816
"171","Coconacoco2",0,1,"Non","E254","F","Mimbelli",2,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.79522727313,3041.07615964603,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,24042.5825917711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5066.17901659388,24042.5825917711
"172","Coconacoco2",0,1,"Non","E255","M","Mimbelli",2,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81029.9133483854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24042.5825917711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52536.2479700782,81029.9133483854
"173","Coconacoco2",0,0,"Oui","E256","M","Coconacoco2",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,7091.28187354173
"174","Coconacoco2",0,0,"Oui","E257","M","",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,7091.28187354173
"175","Coconacoco2",0,0,"Oui","E258","M","Coconacoco2",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14261.7121923816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,24042.5825917711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14261.7121923816,24042.5825917711
"176","Coconacoco2",0,0,"Oui","E259","F","",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,11407.0762892955,0,0,0,20041.8327646858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.79522727313,0,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9249.17908141862,20041.8327646858
"177","Essembo5",0,1,"Non","E26","M","Enyelle",2,"Adulte",10299.7301730953,9043.6911789524,9023.62890117329,8915.2359252641,8884.36853335728,0,0,6416.19675699656,0,0,0,0,0,0,0,0,0,0,0,0,3830.37750086137,16027.0587579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13219.8201201152,0,0,0,0,0,48813.3500377645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9033.66004006285,48813.3500377645
"178","Coconacoco2",0,0,"Oui","E260","F","",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.79522727313,3041.07615964603,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,24042.5825917711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5066.17901659388,24042.5825917711
"179","Coconacoco2",0,1,"Non","E261","F","Enyelle",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14261.7121923816,0,0,0,0,0,0,0,0,2050.79522727313,3041.07615964603,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,24042.5825917711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,24042.5825917711
"180","Coconacoco2",0,1,"Non","E262","M","Mimbelli",8,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14261.7121923816,25366.5006677023,0,0,0,0,0,0,0,2050.79522727313,3041.07615964603,0,0,0,53065.970043412,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,68642.9260681508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14261.7121923816,68642.9260681508
"181","Coconacoco2",0,0,"Oui","E263","F","Enyelle",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.79522727313,3041.07615964603,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041.07615964603,7091.28187354173
"182","Coconacoco2",0,0,"Oui","E264","F","Enyelle",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.79522727313,3041.07615964603,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041.07615964603,7091.28187354173
"183","Coconacoco2",0,0,"Oui","E265","M","Enyelle",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.79522727313,3041.07615964603,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041.07615964603,7091.28187354173
"184","Coconacoco2",0,1,"Non","E266","F","Enyelle",4,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.79522727313,3041.07615964603,0,0,0,0,0,0,0,0,0,0,33475.606540725,7091.28187354173,0,0,0,0,0,0,24042.5825917711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,33475.606540725
"185","Coconacoco2",0,0,"Oui","E267","M","Enyelle",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.79522727313,3041.07615964603,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041.07615964603,7091.28187354173
"186","Coconacoco2",1,1,"Non","E268","F","",0,"Personne âgée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22406.8080979877,0,0,0,0,0,0,2050.79522727313,3041.07615964603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24042.5825917711,0,0,0,0,0,44564.7007626967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22406.8080979877,44564.7007626967
"187","Coconacoco2",1,1,"Non","E269","M","Mimbelli",1,"Personne âgée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.79522727313,3041.07615964603,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,24042.5825917711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5066.17901659388,24042.5825917711
"188","Essembo5",0,0,"Oui","E27","M","Lokoko6",NA,"Enfant",10299.7301730953,9043.6911789524,9023.62890117329,8915.2359252641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13219.8201201152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9043.6911789524,13219.8201201152
"189","Kombo3",0,1,"Non","E270","F","Kombo3",1,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2617.16566830872,0,0,0,0,2617.30121187744,0,0,0,0,0,0,0,0,0,0,0,7093.19336956691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2617.30121187744,7093.19336956691
"190","Coconacoco2",0,1,"Non","E271","M","Mimbelli",0,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14261.7121923816,0,0,0,0,0,0,0,0,2050.79522727313,3041.07615964603,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,24042.5825917711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,24042.5825917711
"191","Coconacoco2",0,1,"Non","E272","F","Mimputu",1,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33475.606540725,7091.28187354173,0,0,0,0,0,0,24042.5825917711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24042.5825917711,33475.606540725
