"residence_camp","ref","sex","birthplace","age","name","distance","activity","region"
"Bokombo6","D149","M","Mimbelli","Adulte","V28",6473.81066838884,"fam_visit","dongou"
"Bokombo6","D153","M","Manfoueté","Adulte","V27",19234.9026806827,"fam_visit","dongou"
"Bokombo6","D153","M","Manfoueté","Adulte","V29",10505.9049949835,"fam_visit","dongou"
"Bokombo3","D156","F","Ikouangala","Adolescent","V27",19453.7506002642,"fam_visit","dongou"
"Bokombo3","D156","F","Ikouangala","Adolescent","V34",65114.034404681,"fam_visit","dongou"
"Bokombo3","D157","F","Ikouangala","Adulte","V27",19453.7506002642,"fam_visit","dongou"
"Bokombo3","D157","F","Ikouangala","Adulte","V34",65114.034404681,"fam_visit","dongou"
"Bokombo5","D162","F","Manfoueté","Adulte","V27",19304.6525880626,"fam_visit","dongou"
"Bokombo3","D174","M","Sambala","Adulte","V43",112899.999649248,"fam_visit","dongou"
"Bokombo2","D182","F","Ikouangala","Adolescent","V34",64701.870602043,"fam_visit","dongou"
"Bokombo1","D188","F","Dongou","Adulte","V38",78745.9651334468,"fam_visit","dongou"
"Bokombo1","D188","F","Dongou","Adulte","V41",80767.8335424014,"fam_visit","dongou"
"Bokombo1","D189","F","Boucy-boucy","Personne âgée","V27",18404.1286822817,"fam_visit","dongou"
"Mabanga2","D200","M","Manfoueté","Adulte","V27",26859.1751010659,"fam_visit","dongou"
"Bélé","D219","F",NA,"Adulte","V39",35063.672240396,"fam_visit","dongou"
"Tangassi","D22","F","Boucy-boucy","Adulte","V27",12275.0503092527,"fam_visit","dongou"
"Tangassi","D22","F","Boucy-boucy","Adulte","V29",40297.0946600054,"fam_visit","dongou"
"Tangassi","D22","F","Boucy-boucy","Adulte","V34",34579.689811197,"fam_visit","dongou"
"Mokelegnegné","D221","M","Djoumbelé","Adulte","V34",73718.4232287039,"fam_visit","dongou"
"Massendjo","D224","F","Boucy-boucy","Adulte","V34",74090.6193816399,"fam_visit","dongou"
"Massendjo","D224","F","Boucy-boucy","Adulte","V43",104765.263542413,"fam_visit","dongou"
"Ndzoumbele","D226","M","Bangui","Adulte","V27",27589.1354724031,"fam_visit","dongou"
"Ndzoumbele","D228","F","Boucy-boucy","Adulte","V27",27589.1354724031,"fam_visit","dongou"
"Ndzoumbele","D228","F","Boucy-boucy","Adulte","V28",12995.5639725197,"fam_visit","dongou"
"Tangassi","D23","M","Boucy-boucy","Adulte","V27",12275.0503092527,"fam_visit","dongou"
"Tangassi","D23","M","Boucy-boucy","Adulte","V34",34579.689811197,"fam_visit","dongou"
"Mabanga1","D241","M","Boucy-boucy","Adulte","V27",27586.0464578209,"fam_visit","dongou"
"Mabanga1","D241","M","Boucy-boucy","Adulte","V28",13588.9132260765,"fam_visit","dongou"
"Mabanga1","D241","M","Boucy-boucy","Adulte","V34",73207.2178183462,"fam_visit","dongou"
"Mabanga1","D245","F","Bongoye","Adulte","V27",27586.0464578209,"fam_visit","dongou"
"Kokosso","D252","F","Boucy-boucy","Adulte","V27",24120.0273086659,"fam_visit","dongou"
"Kokosso","D260","F","Manfoueté","Adolescent","V27",24120.0273086659,"fam_visit","dongou"
"Kokosso","D260","F","Manfoueté","Adolescent","V34",70184.0486742242,"fam_visit","dongou"
"Boleiké3","D263","F","Moumbelou","Adulte","V27",24639.3244620974,"fam_visit","dongou"
"Boleiké3","D266","F","Enyelle","Adulte","V27",24639.3244620974,"fam_visit","dongou"
"Mabanga2","D272","M","Boucy-boucy","Adulte","V28",12936.7464194269,"fam_visit","dongou"
"Mabanga2","D276","F","Boucy-boucy","Personne âgée","V26",20137.3036113441,"fam_visit","dongou"
"Mabanga2","D276","F","Boucy-boucy","Personne âgée","V27",26859.1751010659,"fam_visit","dongou"
"Mabanga2","D276","F","Boucy-boucy","Personne âgée","V34",72459.4818435515,"fam_visit","dongou"
"Bélé","D280","M","Boucy-boucy","Adolescent","V34",72109.9021879649,"fam_visit","dongou"
"Massendjo","D292","F","Dongou","Adulte","V27",27778.642805764,"fam_visit","dongou"
"Massendjo","D292","F","Dongou","Adulte","V30",222883.81929838,"fam_visit","dongou"
"Massendjo","D292","F","Dongou","Adulte","V34",74090.6193816399,"fam_visit","dongou"
"Massendjo","D295","F","Boucy-boucy","Adulte","V27",27778.642805764,"fam_visit","dongou"
"Kokosso","D331","F","Bangui","Adulte","V27",24120.0273086659,"fam_visit","dongou"
"Cacao","D34","F","Manfoueté","Adulte","V41",101149.377449603,"fam_visit","dongou"
"Boleiké2","D345","M","Malala","Adulte","V32",50853.6829472525,"fam_visit","dongou"
"Boleiké2","D345","M","Malala","Adulte","V34",70891.0368428096,"fam_visit","dongou"
"Boleiké2","D345","M","Malala","Adulte","V39",36246.9668213965,"fam_visit","dongou"
"Boleiké2","D350","F","Boucy-boucy","Adolescent","V39",36246.9668213965,"fam_visit","dongou"
"Boleiké2","D353","M","Manfouté","Personne âgée","V34",70891.0368428096,"fam_visit","dongou"
"Boleiké2","D358","F","Boucy-boucy","Adulte","V27",25041.8143548715,"fam_visit","dongou"
"Boleiké2","D358","F","Boucy-boucy","Adulte","V34",70891.0368428096,"fam_visit","dongou"
"Boleiké2","D359","M","Bangui","Adulte","V47",124031.410187518,"fam_visit","dongou"
"Boleiké2","D359","M","Bangui","Adulte","V77",96915.1479842065,"fam_visit","dongou"
"Kokosso","D365","F","Boucy-boucy","Adolescent","V34",70184.0486742242,"fam_visit","dongou"
"Kokosso","D366","F","Mindjoukou","Personne âgée","V34",70184.0486742242,"fam_visit","dongou"
"Kokosso","D366","F","Mindjoukou","Personne âgée","V44",74743.0038292701,"fam_visit","dongou"
"Kokosso","D367","M","Bolomo","Personne âgée","V37",63063.295719199,"fam_visit","dongou"
"Boleiké3","D373","F","Boucy-boucy","Adulte","V34",70296.5310618646,"fam_visit","dongou"
"Boleiké3","D376","M","Manfoueté","Adulte","V34",70296.5310618646,"fam_visit","dongou"
"Boleiké3","D376","M","Manfoueté","Adulte","V39",35860.0569274788,"fam_visit","dongou"
"Boleiké3","D379","M","Boucy-boucy","Personne âgée","V27",24639.3244620974,"fam_visit","dongou"
"Boleiké3","D379","M","Boucy-boucy","Personne âgée","V34",70296.5310618646,"fam_visit","dongou"
"Bokoko","D38","F","Ndzoumbele","Adulte","V27",18356.7321610628,"fam_visit","dongou"
"Boleiké3","D380","F","Boucy-boucy","Personne âgée","V27",24639.3244620974,"fam_visit","dongou"
"Boleiké3","D380","F","Boucy-boucy","Personne âgée","V34",70296.5310618646,"fam_visit","dongou"
"Boleiké3","D381","F","Boucy-boucy","Adulte","V27",24639.3244620974,"fam_visit","dongou"
"Boleiké3","D381","F","Boucy-boucy","Adulte","V28",10839.6958976892,"fam_visit","dongou"
"Boleiké3","D381","F","Boucy-boucy","Adulte","V33",59628.6908087267,"fam_visit","dongou"
"Bokoko","D43","M",NA,"Adulte","V27",18356.7321610628,"fam_visit","dongou"
"Bokoko","D43","M",NA,"Adulte","V32",9886.47269022319,"fam_visit","dongou"
"Ngomba","D47","F","Boucy-boucy","Personne âgée","V29",40214.3162790041,"fam_visit","dongou"
"Ngomba","D47","F","Boucy-boucy","Personne âgée","V30",186865.294503936,"fam_visit","dongou"
"Ngomba","D48","M","Boucy-boucy","Adulte","V41",99603.3897777679,"fam_visit","dongou"
"Ngomba","D50","F","Impfondo","Adolescent","V27",13323.2654842816,"fam_visit","dongou"
"Ngomba","D52","F","Modzaka","Adulte","V41",99603.3897777679,"fam_visit","dongou"
"Tali","D53","F","Dongou","Adulte","V26",19839.7879285849,"fam_visit","dongou"
"Tali","D53","F","Dongou","Adulte","V34",34328.8225721408,"fam_visit","dongou"
"Tali","D56","M","Moangouma","Adulte","V27",12527.6981916953,"fam_visit","dongou"
"Tali","D56","M","Moangouma","Adulte","V29",40565.5944015567,"fam_visit","dongou"
"Tali","D56","M","Moangouma","Adulte","V41",103302.796578113,"fam_visit","dongou"
"Tali","D58","F","Moangouma","Adolescent","V34",34328.8225721408,"fam_visit","dongou"
"Tali","D61","F","Moangouma","Adolescent","V27",12527.6981916953,"fam_visit","dongou"
"Tali","D61","F","Moangouma","Adolescent","V35",58111.2770133697,"fam_visit","dongou"
"Tali","D65","M","Dongou","Adulte","V43",135871.431795448,"fam_visit","dongou"
"Tali","D68","F","Dongou","Personne âgée","V41",103302.796578113,"fam_visit","dongou"
"Tali","D68","F","Dongou","Personne âgée","V43",135871.431795448,"fam_visit","dongou"
"Tangassi","D7","M","Moangouma","Personne âgée","V28",27109.7541607748,"fam_visit","dongou"
"Tangassi","D7","M","Moangouma","Personne âgée","V39",63981.0371099872,"fam_visit","dongou"
"Tangassi","D7","M","Moangouma","Personne âgée","V45",134474.529161805,"fam_visit","dongou"
"Bokombo6","D74","M","Dongou","Adulte","V34",64881.5344654317,"fam_visit","dongou"
"Bokombo6","D74","M","Dongou","Adulte","V41",80693.5044424441,"fam_visit","dongou"
"Bokombo6","D83","F","Dongou","Adulte","V26",12758.0635163911,"fam_visit","dongou"
"Bokombo4","D87","F","Ikouangala","Adulte","V27",19440.9745111851,"fam_visit","dongou"
"Bokombo4","D88","M","Ikouangala","Adulte","V27",19440.9745111851,"fam_visit","dongou"
"Tangassi","D9","F","Dongou","Personne âgée","V39",63981.0371099872,"fam_visit","dongou"
"Bokombo5","D91","F","Ikouangala","Adulte","V27",19304.6525880626,"fam_visit","dongou"
"Bokombo5","D91","F","Ikouangala","Adulte","V29",10448.0449667098,"fam_visit","dongou"
"Bokombo5","D91","F","Ikouangala","Adulte","V34",64950.0156119648,"fam_visit","dongou"
"Bokombo1","D115","F","Ngandola","Adulte","V13",7404.69054192718,"fish","dongou"
"Bokombo1","D117","F","Losso","Personne âgée","V41",80767.8335424014,"fish","dongou"
"Bokombo6","D128","M","Dongou","Adolescent","V26",12758.0635163911,"fish","dongou"
"Bokombo6","D151","M","Ikouangala","Adolescent","V38",77622.720628387,"fish","dongou"
"Bokombo5","D160","F","Bangui","Adulte","V29",10448.0449667098,"fish","dongou"
"Bokombo4","D169","M","Manfoueté","Adulte","V7",1388.14790178244,"fish","dongou"
"Bokombo4","D169","M","Manfoueté","Adulte","V13",6144.26805744313,"fish","dongou"
"Bokombo3","D174","M","Sambala","Adulte","V29",10286.447116239,"fish","dongou"
"Bokombo2","D182","F","Ikouangala","Adolescent","V29",10673.7074409004,"fish","dongou"
"Bokombo6","D147","M","Boucy-boucy","Adolescent","V26",12758.0635163911,"friend_visit","dongou"
"Ngomba","D47","F","Boucy-boucy","Personne âgée","V46",117937.836025651,"gather","dongou"
"Bokombo4","D105","M","Manfoueté","Personne âgée","V37",68263.7748150023,"hunt","dongou"
"Bokombo1","D114","M","Ikouangala","Personne âgée","V26",12157.3219877252,"hunt","dongou"
"Bokombo1","D114","M","Ikouangala","Personne âgée","V43",114274.767427089,"hunt","dongou"
"Bokombo6","D130","M","Dongou","Adulte","V34",64881.5344654317,"hunt","dongou"
"Bélé","D209","M","Boleiké","Adolescent","V50",24693.3636136938,"hunt","dongou"
"Mokelegnegné","D221","M","Djoumbelé","Adulte","V47",123472.925954022,"hunt","dongou"
"Mokelegnegné","D221","M","Djoumbelé","Adulte","V77",96391.1601056391,"hunt","dongou"
"Massendjo","D287","M","Losso","Adulte","V28",13084.0179398321,"hunt","dongou"
"Massendjo","D287","M","Losso","Adulte","V39",37020.7888483874,"hunt","dongou"
"Boleiké2","D359","M","Bangui","Adulte","V44",73901.3867627833,"hunt","dongou"
"Boleiké2","D360","M","Dongou","Personne âgée","V39",36246.9668213965,"hunt","dongou"
"Ngomba","D51","M","Moangouma","Personne âgée","V38",107788.289793437,"hunt","dongou"
