"","Nom.du.campement","Old_person","Adulte","Enfant...Notez.si.la.personne.est.un.enfant.","MY.REFERENCE","Sexe","Lieu.de.naissance.coded","Est.ce.que.la.personne.à.des.enfants.....La.personne.à.des.enfants....Combien.d.enfants.en.vie","Tranche.d.age","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","median","max"
"113","Bobo1",0,1,"Non","BE115","F","Boyelé",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6008.33871270013,6015.1607861229,5888.5896668716,4699.51680135417,0,0,0,0,0,0,0,0,0,0,0,0,0,64177.1727224624,54125.9985687909,41908.8680516593,0,0,0,0,0,20030.300121231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13022.730453677,64177.1727224624
"114","Bobo1",0,0,"Oui","BE116","M","",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6008.33871270013,6015.1607861229,5888.5896668716,4699.51680135417,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41908.8680516593,0,0,0,0,0,20030.300121231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6011.74974941151,41908.8680516593
"115","Ngola2",0,1,"Non","BE117","F","Bétou",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,6015.1607861229,5993.70687446804,5973.61467081468,0,0,0,0,0,0,0,0,0,0,0,47753.6730646294,0,0,0,0,0,14245.6387566159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6015.1607861229,47753.6730646294
"116","Mondika",0,0,"Oui","BE118","F","Bétou",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"117","Mondika",0,0,"Oui","BE119","M","Bétou",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"118","Mondika",0,0,"Oui","BE120","F","Bétou",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"119","Mondika",0,1,"Non","BE121","M","Bétou",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,3375.2848820516,NA,7486.77405207569,7445.23624227663,7425.05111960083,0,0,0,0,0,0,0,0,0,0,0,49229.383807769,0,0,0,0,0,12796.6505218314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7466.00514717616,49229.383807769
"120","Mondika",0,0,"Oui","BE122","F","Bétou",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375.2848820516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375.2848820516,3375.2848820516
"121","Mondika",0,0,"Oui","BE123","F","Bétou",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12796.6505218314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12796.6505218314,12796.6505218314
"122","Mondika",0,0,"Non","BE124","F","Bétou",NA,"Adolescent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12796.6505218314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12796.6505218314,12796.6505218314
"123","Mondika",0,1,"Non","BE125","F","Bétou",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375.2848820516,NA,7486.77405207569,7445.23624227663,7425.05111960083,0,0,0,0,0,0,0,0,0,0,0,49229.383807769,0,0,0,0,0,12796.6505218314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23317.8380072542,NA,7486.77405207569,49229.383807769
"124","Mondika",0,0,"Oui","BE126","F","Mondika",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479.65170460812,1481.81118478983,1621.49913960182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12796.6505218314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1551.65516219583,12796.6505218314
"125","Mondika",0,0,"","BE127","M","Mondika",NA,"FALSE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"126","Mondika",0,0,"Non","BE128","M","Bétou",0,"Adolescent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479.65170460812,1481.81118478983,1621.49913960182,0,NA,7486.77405207569,7445.23624227663,7425.05111960083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,4523.27512960132,7486.77405207569
"127","Mondika",0,1,"Non","BE129","F","Bétou",2,"Adulte",8479.11663409079,7212.73308143722,6665.12547654519,9674.03831976363,9708.737407542,0,0,0,0,0,0,0,0,0,0,0,1479.65170460812,1481.81118478983,1621.49913960182,0,NA,7486.77405207569,7445.23624227663,7425.05111960083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12796.6505218314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162980.617098377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7445.23624227663,162980.617098377
