,residence_camp,ref,sex,birthplace,age,children_alive,median_dist,max_dist,region,Lieu.de.naissance.de.leur.mère.coded,Lieu.de.naissance.de.leur.père.coded,Lieu.où.leur.mère.habite.coded,Lieu.où.leur.père.habite.coded,spouse_bp,mom_inlaw_bp,dad_inlaw_bp,dad_inlaw_living,mom_inlaw_living,spouse_myref
681,Goumakoungou2,M289,F,Bangui,Adulte,7,47606.64384,90648.67513,Macao,Bangui,Bangui,Goumakongou2,NA,Mboule,Pape,NA,NA,Goumakongou2,M288
682,Goumakoungou2,M290,F,Bangui,Personne agee,3,18370.10157,18370.10157,Macao,Bangui,Bangui,NA,NA,NA,NA,NA,NA,NA,0
683,Goumakoungou2,M291,M,Mboule,Adulte,1,51302.92979,162783.3621,Macao,Bangui,Bangui,Goumakongou2,NA,NA,NA,NA,NA,NA,0
684,Goumakoungou2,M293,M,Bangui,,0,34415.15565,47606.64384,Macao,Bangui,Djoube,NA,Loumani,Bangui,Bangui,Bangui,Goumakoungou2,Goumakoungou2,M294
685,Goumakoungou2,M294,F,Bangui,Adolescent,0,34415.15565,47606.64384,Macao,Bangui,Bangui,Goumakoungou2,Goumakoungou2,Bangui,Bangui,Djoube,Loumani,NA,M293
686,Goumakoungou2,M295,F,Bangui,Adolescent,0,34415.15565,47606.64384,Macao,Bangui,Bangui,Goumakoungou2,Goumakoungou2,NA,NA,NA,NA,NA,0
687,Keke,M296,M,Djoube,Adulte,7,64886.44895,170148.2931,Macao,Djoube,Djoube,NA,NA,Bangui,Bangui,Bangui,NA,NA,M297
688,Keke,M297,F,Bangui,Adulte,6,30281.76822,41514.61821,Macao,Bangui,Bangui,NA,NA,Djoube,Djoube,Djoube,NA,NA,M296
689,Mboule,M298,M,Bangui,Adolescent,0,47606.64384,162268.2931,Macao,Bangui,Bangui,Mboule,Mboule,NA,NA,NA,NA,NA,0
690,Keke,M501,M,Djoube,Enfant,0,NA,#NAME?,Macao,Bangui,Djoube,Keke,Keke,NA,NA,NA,NA,NA,0
691,Keke,M502,F,Djoube,Enfant,0,NA,#NAME?,Macao,Bangui,Djoube,Keke,Keke,NA,NA,NA,NA,NA,0
692,Keke,M299,M,Djoube,Adulte,3,66135.80625,110801.2929,Macao,Djoube,Djoube,NA,Djoube,Djoube,Djoube,Djoube,Keke,Keke,M300
693,Keke,M300,F,Djoube,Adulte,3,19048.91822,19048.91822,Macao,Djoube,Djoube,Keke,Keke,Djoube,Djoube,Djoube,Djoube,NA,M299
694,Keke,M301,M,Mboule,Adulte,8,79763.17307,162783.3621,Macao,NA,Bonguinda,NA,NA,NA,NA,NA,NA,NA,0
695,Keke,M302,F,,,0,NA,#NAME?,Macao,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
696,Keke,M303,F,Moumbelou,Adulte,3,NA,#NAME?,Macao,NA,Bangui,NA,NA,Mboule,NA,Bonguinda,NA,NA,M301
697,Keke,M503,F,Mboule,Personne agee,0,NA,#NAME?,Macao,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
698,Keke,M304,F,Bobate,Adulte,1,31994.70544,91842.19599,Macao,Bobate,Mboule,Keke,Keke,Bangui,Bangui,Pape_village,NA,Keke,M305
699,Keke,M305,M,Bangui,Adulte,1,98099.36916,162268.2931,Macao,Bangui,Pape_village,Keke,NA,Bobate,Bobate,Mboule,Keke,Keke,M304
700,Keke,M306,M,,Adulte,5,NA,#NAME?,Macao,NA,Bangui,NA,Loundoungou,Mboule,NA,Bonguinda,NA,NA,M301
701,Keke,M307,F,Mafouete,Adulte,4,NA,#NAME?,Macao,Mafouete,Manfouete,NA,Manfouete,,NA,Bangui,Loundoungou,NA,M306
702,Keke,M308,M,Bangui,Adulte,2,106479.0275,245156.8641,Macao,NA,Bangui,Loundoungou,NA,NA,NA,NA,NA,NA,0
703,Keke,M309,F,Bangui,Adulte,2,47982.17373,54449.72924,Macao,NA,Bangui,Mboule,NA,Bangui,NA,Bangui,NA,Loundoungou,M308
704,Ngomo,M310,F,Mboule,Personne agee,4,25961.95638,51302.92979,Macao,Mboule,Bangui,NA,NA,NA,NA,NA,NA,NA,0
705,Ngomo,M311,F,Mboule,Adulte,2,20830.89448,47313.79647,Macao,Bangui,Bangui,Ngomo,NA,Bangui,Bobate,Bangui,NA,NA,M312
706,Ngomo,M312,M,Bangui,Adulte,6,92063.47728,295781.2885,Macao,Bobate,Bangui,NA,NA,Mboule,Bangui,Bangui,NA,Ngomo,M311
707,Ngomo,M313,M,Bangui,Adulte,0,89320.64004,162268.2931,Macao,Bangui,Bangui,Goumakoungou2,NA,Bangui,Bangui,Bangui,NA,Ngomo,M314
708,Ngomo,M314,F,Bangui,Adulte,1,21223.66746,21223.66746,Macao,Bangui,Bangui,Ngomo,NA,Bangui,Bangui,Bangui,NA,Goumakoungou2,M313
709,Ngomo,M315,M,Mboule,Adolescent,0,47313.79647,162783.3621,Macao,Bangui,Bangui,Ngomo,NA,NA,NA,NA,NA,NA,0
710,Ngomo,M316,M,Bangui,Adolescent,0,NA,#NAME?,Macao,Bangui,Bangui,Ngomo,Ngomo,NA,NA,NA,NA,NA,0
711,Midiba,M317,M,Bangui,Adolescent,0,47606.64384,127175.4169,Macao,Bangui,Bangui,Thanry,NA,NA,NA,NA,NA,NA,0
712,Bayamoto,M318,M,Bangui,Personne agee,4,83421.47307,127175.4169,Macao,Bangui,NA,NA,NA,Bangui,Bangui,Bangui,NA,NA,M319
713,Bayamoto,M319,F,Bangui,Personne agee,3,50689.76183,50689.76183,Macao,Bangui,Bangui,NA,NA,Bangui,Bangui,NA,NA,NA,M318
714,Bayamoto,M321,F,Bangui,Adulte,4,NA,#NAME?,Macao,Bangui,Bangui,NA,NA,Bangui,Bangui,NA,NA,NA,M322
715,Bayamoto,M322,M,Bangui,Adulte,3,67063.269,162268.2931,Macao,Bangui,NA,NA,NA,Bangui,Bangui,Bangui,NA,NA,M321
716,Bayamoto,M323,M,Bangui,Adulte,0,162268.2931,162268.2931,Macao,Bangui,Bangui,NA,NA,NA,NA,NA,NA,NA,0
717,Bayamoto,M324,M,Bangui,Adolescent,2,104937.4685,162268.2931,Macao,Bangui,Bangui,Mboule,Mboule,Bangui,Bangui,Bangui,Bayamoto,Bayamoto,M325
718,Bayamoto,M325,F,Bangui,Adolescent,1,NA,#NAME?,Macao,Bangui,Bangui,Bayamoto,Bayamoto,Bangui,Bangui,Bangui,Mboule,Mboule,M324
719,Lango,M326,F,Macao,Adulte,4,36906.69233,44559.2307,Macao,Macao,Zingo,Macao,Lango,Zingo,Zingo,Zingo,NA,Zingo,M327
720,Lango,M327,M,Zingo,Adulte,4,NA,#NAME?,Macao,Zingo,Zingo,Zingo,NA,Macao,Macao,Zingo,Lango,Macao,M326
721,Lango,M328,M,Zingo,Personne agee,7,90389.04887,912344.8489,Macao,Djoube,Bangui_CAR,NA,NA,NA,NA,NA,NA,NA,0
722,Lango,M329,M,Macao,Adulte,4,116089.803,126168.4064,Macao,Macao,Macao,NA,NA,NA,NA,NA,NA,NA,0
723,Lango,M330,M,Macao,Adulte,2,112254.4683,143421.7034,Macao,Macao,Zingo,Lango,Lango,NA,NA,NA,NA,NA,0
724,Mbila_MA,M331,M,Bangui,Personne agee,2,57809.97993,68013.31602,Macao,Bangui,Bangui,NA,NA,NA,NA,NA,NA,NA,0
725,Banga,M332,F,Macao,Adulte,5,30188.97635,47606.64384,Macao,Macao,Molapa_MA,Pape,NA,Seke,NA,Seke,NA,Loundoungou,M333
726,Banga,M333,M,Seke,Adulte,5,111819.9499,157959.5384,Macao,NA,Seke,Loundoungou,NA,Macao,Macao,Molapa_MA,NA,Pape,M332
727,Banga,M334,M,Bangui,Adulte,2,79676.80877,127175.4169,Macao,Bangui,NA,Bangui,NA,NA,NA,NA,NA,NA,0
728,Banga,M335,M,Seke,Adolescent,0,19626.65182,28692.68551,Macao,Macao,Seke,Banga,Banga,NA,NA,NA,NA,NA,0
729,Ndobalikanbo,M336,F,Macao,Adulte,0,NA,#NAME?,Macao,Likombo,NA,Ndobalikanbo,NA,Macao,Macao,Macao,NA,Macao,M337
730,Ndobalikanbo,M337,M,Macao,Adulte,0,115678.5681,164626.8908,Macao,Macao,Macao,Macao,NA,Macao,Likombo,NA,NA,Ndobalikanbo,M336
731,Ndobalikanbo,M338,M,Macao,Adulte,2,97113.60942,164626.8908,Macao,Likombo,Mimpoutou,Ndobalikanbo,NA,Macao,Likombo,Mimpoutou,NA,Ndobalikanbo,M338
732,Ndobalikanbo,M339,F,Macao,Adulte,2,27130.55969,27130.55969,Macao,NA,Likombo,Thanry,NA,NA,NA,NA,NA,NA,0
733,Macao_camp1,M340,M,Thanry,Adulte,2,61224.19685,165787.4407,Macao,Nzingo,Macao,Macao_camp1,Macao,NA,NA,NA,NA,NA,0
734,Macao_camp1,M341,F,Nzingou,Adulte,2,NA,#NAME?,Macao,Nzingou,Bobanda,Macao_camp1,NA,NA,NA,NA,NA,NA,0
735,Macao_camp3,M342,F,Bangui,Adulte,1,32988.3727,47606.64384,Macao,Bangui,Seke,Macao_camp3,Macao_camp3,Macao,Bangui,Macao,Dongou,Macao,M345
736,Macao_camp3,M343,F,Macao,Adulte,2,47606.64384,47606.64384,Macao,Macao,Macao,NA,NA,Bangui,Bangui,Bangui,NA,Macao,M344
737,Macao_camp3,M344,M,Bangui,Adulte,5,88355.54573,162268.2931,Macao,Bangui,Bangui,Macao,NA,Macao,Macao,Macao,NA,NA,M343
738,Macao_camp3,M345,M,Macao,Adolescent,1,125345.9365,143421.7034,Macao,Bangui,Macao,Macao,Dongou,Bangui,Bangui,Seke,Macao_camp3,Macao_camp3,M342
739,Macao_camp5,M346,M,Macao,Personne agee,1,129655.5239,173945.1799,Macao,Macao,Macao,NA,NA,Djoube,Macao,Djoube,NA,NA,M347
740,Macao_camp5,M347,F,Djoube,Personne agee,3,63597.16414,66135.80625,Macao,Macao,Djoube,NA,NA,Macao,Macao,Macao,NA,NA,M346
741,Macao_camp4,M348,M,,Adulte,2,NA,#NAME?,Macao,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
742,Macao_camp6,M349,F,Macao,Adulte,8,95514.17361,143421.7034,Macao,NA,Macao,Macao,NA,NA,NA,NA,NA,NA,0
743,Macao_camp1,M350,F,Zingo,Personne agee,1,61862.29968,62407.43191,Macao,Zingo,Macao,NA,NA,NA,NA,NA,NA,NA,0
744,Macao_camp7,M351,F,Macao,Adulte,4,38430.3989,47606.64384,Macao,Macao,Pape_village,NA,NA,NA,NA,NA,NA,NA,0
745,Macao_camp7,M352,M,,Adulte,5,NA,#NAME?,Macao,Bangui,NA,NA,NA,NA,NA,NA,NA,NA,0
746,Macao_camp6,M353,F,Pape_village,Adulte,4,46777.51636,163282.2292,Macao,Pape_village,Pape_village,Macao,Pape_village,NA,NA,NA,NA,NA,0
747,Macao_camp8,M354,F,Thanry,Adulte,6,16273.05648,27130.55969,Macao,Likombo,Mimpoutou,Ndobalikanbo,NA,NA,NA,NA,NA,NA,0
748,Macao_camp8,M355,M,Pape,Adolescent,0,NA,#NAME?,Macao,Thanry,Pape,Macao_camp8,NA,NA,NA,NA,NA,NA,0
749,Macao_camp2,M356,,,,0,NA,#NAME?,Macao,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
750,Macao_camp9,M357,,Macao,Adulte,3,47606.64384,47606.64384,Macao,Macao,Macao,Banga,Bomassa,Macao,Macao,Likombo,NA,NA,M359
751,Macao_camp9,M359,M,Macao,Adulte,3,106011.1996,164626.8908,Macao,Macao,Likombo,NA,NA,Macao,Macao,Macao,Bomassa,Banga,M357
752,Macao_camp10,M360,F,Macao,Adulte,5,56871.22504,66135.80625,Macao,Macao,Macao,NA,NA,NA,NA,NA,NA,NA,0
753,Macao_camp4,M361,F,Macao,Adolescent,2,61317.16744,61317.16744,Macao,Macao,Zingo,Macao_camp4,Nzingou,NA,NA,NA,NA,NA,0
754,Pape_village,M362,M,Berandjokou,Adulte,0,68748.13345,87507.03357,Macao,Macao,Mimpoutou,NA,Berandjokou,NA,NA,NA,NA,NA,"M363,M364"
755,Macao_camp10,M363,M,Macao,Adulte,1,46082.93727,47606.64384,Macao,NA,Macao,Macao_camp10,NA,NA,NA,NA,NA,NA,0
756,Pape_village,M364,F,Pape_village,Adolescent,0,46777.51636,91965.12808,Macao,Pape_village,NA,Macao,Macao,Berandjokou,Macao,Mimpoutou,Berandjokou,NA,M362
757,Pape_village,M365,M,Berandjokou,Adolescent,0,49989.23332,49989.23332,Macao,Berandjokou,Berandjokou,Berandjokou,Berandjokou,Pape_village,Pape_village,Baye,Baye,NA,M366
758,Pape_village,M366,F,Pape_village,Adolescent,0,46777.51636,91965.12808,Macao,Pape_village,Baye,NA,Baye,Berandjokou,Berandjokou,Berandjokou,Berandjokou,Berandjokou,M365
759,Pape_village,M367,M,Bangui-motaba,Personne agee,3,NA,#NAME?,Macao,Bangui,Bangui,NA,NA,Bangui,Bangui,NA,NA,NA,M373
760,Pape_village,M368,M,Pape_village,Adulte,4,46777.51636,163282.2292,Macao,Pape_village,Pape_village,NA,NA,,NA,Bangui,Loundoungou,NA,M369
761,Pape_village,M369,F,,Adolescent,4,NA,#NAME?,Macao,NA,Bangui,NA,Loundoungou,Pape_village,Pape_village,Pape_village,NA,NA,M368
762,Pape_village,M370,F,,Adulte,4,NA,#NAME?,Macao,NA,Pape_village,Pape_village,NA,NA,NA,NA,NA,NA,0
763,Pape_village,M370,F,,Adulte,4,NA,#NAME?,Macao,Bangui,Bangui,NA,NA,NA,NA,NA,NA,NA,0
764,Pape_village,M370,F,,Adulte,1,NA,#NAME?,Macao,NA,Pape_village,Pape_village,NA,NA,NA,NA,NA,NA,0
765,Pape_village,M370,F,,Adulte,1,NA,#NAME?,Macao,Bangui,Bangui,NA,NA,NA,NA,NA,NA,NA,0
766,Pape_village,M370,F,Bangui,Personne agee,4,32573.86042,47606.64384,Macao,NA,Pape_village,Pape_village,NA,NA,NA,NA,NA,NA,0
767,Pape_village,M370,F,Bangui,Personne agee,4,32573.86042,47606.64384,Macao,Bangui,Bangui,NA,NA,NA,NA,NA,NA,NA,0
768,Pape_village,M370,F,Bangui,Personne agee,1,32573.86042,47606.64384,Macao,NA,Pape_village,Pape_village,NA,NA,NA,NA,NA,NA,0
769,Pape_village,M370,F,Bangui,Personne agee,1,32573.86042,47606.64384,Macao,Bangui,Bangui,NA,NA,NA,NA,NA,NA,NA,0
770,Pape_village,M372,M,Pape_village,Personne agee,4,92225.35341,163282.2292,Macao,Bangui,Pape_village,NA,NA,NA,NA,NA,NA,NA,0
771,Bayamoto,M400,F,Bangui,,0,NA,#NAME?,Macao,Bangui,Bangui,Bayamoto,Bayamoto,NA,NA,NA,NA,NA,0
772,Bete2,M375,,Bangui,Adolescent,0,69127.65949,90648.67513,Macao,Bangui,Bangui,Bete2,NA,NA,NA,NA,NA,NA,0
773,Bete1,M374,M,Bangui,Adulte,1,32573.86042,47606.64384,Macao,Bangui,Bangui,Bete1,Bete1,NA,NA,NA,NA,NA,0
774,Bylikombo1,MI205,M,Mossombo,Adulte,6,50093.79812,118722.9691,Minganga,Mbili,Mossombo,NA,Mossombo,Mossombo,Toukoulaka,Mossombo,NA,Longa,MI206
775,Bylikombo1,MI206,F,Mossombo,Adulte,6,17845.05488,80668.58321,Minganga,Toukoulaka,Mossombo,Longa,NA,Mossombo,Mbili,Mossombo,Mossombo,NA,MI205
776,Bylikombo1,MI209,F,Mossombo,Adulte,5,17957.66823,80668.58321,Minganga,Mbili,Toukoulaka,NA,NA,Mossombo,Bandza,Mossombo,NA,Bylikombo1,MI207
777,Bylikombo1,MI211,F,Mossombo,Adulte,3,17957.66823,80668.58321,Minganga,Mossombo,Mossombo,Bylikombo1,Bylikombo1,NA,NA,NA,NA,NA,0
778,Bylikombo1,MI212,M,Mossombo,Adolescent,0,18794.64731,157666.0203,Minganga,Mossombo,Mossombo,Bylikombo1,Bylikombo1,NA,NA,NA,NA,NA,0
779,Bylikombo2,MI210,F,Mossombo,Personne agee,4,17845.05488,19519.01303,Minganga,Bangui,Minganga,NA,NA,NA,NA,NA,NA,NA,0
780,Bouma,MI154,M,Minganga,Adulte,4,24386.90755,76117.73686,Minganga,Minganga,Bène,NA,NA,Minganga,Ikelemba,Minganga,NA,NA,MI155
781,Bouma,MI155,F,Minganga,Adulte,4,24386.90755,76117.73686,Minganga,Ikelemba,Minganga,NA,NA,Minganga,Minganga,Bène,NA,NA,MI154
782,Bouma,MI156,F,Mbaya,Enfant,0,NA,#NAME?,Minganga,Minganga,Minganga,Bouma,Bouma,NA,NA,NA,NA,NA,0
783,Bouma,MI157,M,Minganga,Enfant,0,NA,#NAME?,Minganga,Minganga,Minganga,Bouma,Bouma,NA,NA,NA,NA,NA,0
784,Bouma,MI158,M,Mbaya,Enfant,0,NA,#NAME?,Minganga,Minganga,Minganga,Bouma,Bouma,NA,NA,NA,NA,NA,0
785,Bouma,MI159,F,Pokola,Enfant,0,NA,#NAME?,Minganga,Minganga,Minganga,Bouma,Bouma,NA,NA,NA,NA,NA,0
786,Bouma,MI160,M,Mossombo,Adulte,5,35498.98123,157666.0203,Minganga,Mossombo,Mossombo,NA,NA,Impfondo,Mossombo,Mossombo,NA,Bouma,MI161
787,Bouma,MI161,F,Impfondo,Adulte,5,125215.0675,223979.8742,Minganga,Mossombo,Mossombo,Bouma,NA,Mossombo,Mossombo,Mossombo,NA,NA,MI160
788,Bouma,MI162,F,Mossombo,Personne agee,5,42024.14597,118722.9691,Minganga,Mossombo,Mossombo,NA,NA,NA,NA,NA,NA,NA,0
789,Bouma,MI163,F,Minganga,Enfant,0,NA,#NAME?,Minganga,Impfondo,Mossombo,Bouma,Bouma,NA,NA,NA,NA,NA,0
790,Bouma,MI164,M,Mossombo,Enfant,0,NA,#NAME?,Minganga,Impfondo,Mossombo,Bouma,Bouma,NA,NA,NA,NA,NA,0
791,Bouma,MI165,F,Mossombo,Enfant,0,NA,#NAME?,Minganga,Impfondo,Mossombo,Bouma,Bouma,NA,NA,NA,NA,NA,0
792,Bouma,MI166,M,Mossombo,Enfant,0,NA,#NAME?,Minganga,Impfondo,Mossombo,Bouma,Bouma,NA,NA,NA,NA,NA,0
793,Bouma,MI178,F,Mossombo,Adolescent,0,14042.40231,80668.58321,Minganga,Mossombo,Mossombo,Pokola,Pokola,NA,NA,NA,NA,NA,0
794,Bouma,MI179,F,Mossombo,Adolescent,0,17957.66823,80668.58321,Minganga,Mossombo,Mossombo,Mossombo,Mossombo,NA,NA,NA,NA,NA,0
795,Bouma,MI180,F,Mossombo,Adulte,3,18070.28159,107290.8118,Minganga,Mossombo,Mossombo,Bouma,NA,Mossombo,Mossombo,Mossombo,NA,NA,MI181
796,Bouma,MI181,M,Mossombo,Adulte,3,18794.64731,107290.8118,Minganga,Mossombo,Mossombo,NA,NA,Mossombo,Mossombo,Mossombo,NA,Bouma,MI180
797,Bylikombo1,MI204,M,Mbaya,Enfant,0,NA,#NAME?,Minganga,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
798,Bylikombo1,MI207,M,Mossombo,Adulte,5,18070.28159,107290.8118,Minganga,Bandza,Mossombo,Bylikombo1,NA,Mossombo,Mbili,Toukoulaka,NA,NA,MI209
799,Bylikombo1,MI208,F,Mossombo,Personne agee,1,17957.66823,80668.58321,Minganga,Mossombo,Bandza,Bylikombo2,NA,NA,NA,NA,NA,NA,0
800,Bylikombo1,MI213,M,Mossombo,Enfant,0,NA,#NAME?,Minganga,Mossombo,Mbili,Bylikombo1,Bylikombo1,NA,NA,NA,NA,NA,0
801,Bylikombo1,MI214,F,Mbili,Enfant,0,NA,#NAME?,Minganga,Mossombo,Mbili,Bylikombo1,Bylikombo1,NA,NA,NA,NA,NA,0
802,Bylikombo1,MI215,F,Komo,Enfant,0,NA,#NAME?,Minganga,Mossombo,Mbili,Bylikombo1,Bylikombo1,NA,NA,NA,NA,NA,0
803,Bylikombo1,MI217,M,Mossombo,Enfant,0,NA,#NAME?,Minganga,Mossombo,Mossombo,Bylikombo1,Bylikombo1,NA,NA,NA,NA,NA,0
804,Bylikombo1,MI218,F,Mossombo,Enfant,0,NA,#NAME?,Minganga,Mossombo,Mossombo,Bylikombo1,Bylikombo1,NA,NA,NA,NA,NA,0
805,Bylikombo1,MI219,M,Mossombo,Enfant,0,NA,#NAME?,Minganga,Mossombo,Mossombo,Bylikombo1,Bylikombo1,NA,NA,NA,NA,NA,0
806,Bylikombo1,MI220,F,Mbaya,Enfant,0,NA,#NAME?,Minganga,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
807,Bylikombo1,MI221,M,Mbaya,Enfant,0,NA,#NAME?,Minganga,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
808,Bylikombo2,MI216,M,Mobangui,Adulte,4,222191.6116,318217.7498,Minganga,Mossombo,Mobangui,Bonile,NA,Mossombo,Mossombo,Mbili,NA,NA,MI226
809,Bylikombo2,MI222,M,Mossombo,Enfant,0,NA,#NAME?,Minganga,Mossombo,Mossombo,Bylikombo2,Bylikombo2,NA,NA,NA,NA,NA,0
810,Bylikombo2,MI223,F,Mossombo,Enfant,0,NA,#NAME?,Minganga,Mossombo,Mossombo,Bylikombo2,Bylikombo2,NA,NA,NA,NA,NA,0
811,Bylikombo2,MI224,M,Mossombo,Enfant,0,NA,#NAME?,Minganga,Mossombo,Mossombo,Bylikombo2,Bylikombo2,NA,NA,NA,NA,NA,0
812,Bylikombo2,MI225,M,Mossombo,Enfant,0,NA,#NAME?,Minganga,Mossombo,Mobangui,Bylikombo2,Bylikombo2,NA,NA,NA,NA,NA,0
813,Bylikombo2,MI226,F,Mossombo,Adulte,4,19519.01303,107290.8118,Minganga,Mossombo,Mbili,NA,NA,Mobangui,Mossombo,Mobangui,NA,Bonile,MI216
814,Essesse,MI187,M,Mbili,Adulte,5,24750.83299,125215.0675,Minganga,Mbili,Mbili,NA,NA,Mossombo,Mossombo,Mossombo,NA,NA,MI188
815,Essesse,MI188,F,Mossombo,Adulte,5,18682.03395,80668.58321,Minganga,Mossombo,Mossombo,NA,NA,Mbili,Mbili,Mbili,NA,NA,MI187
816,Essesse,MI189,F,Mossombo,Adolescent,2,17957.66823,80668.58321,Minganga,Mossombo,Mbili,NA,Ngata,NA,NA,NA,NA,NA,0
817,Essesse,MI190,M,Essesse,Enfant,0,NA,#NAME?,Minganga,Mossombo,Minganga,Essesse,Mbaya,NA,NA,NA,NA,NA,0
818,Essesse,MI191,M,Mbaya,Enfant,0,NA,#NAME?,Minganga,Mossombo,Minganga,Essesse,Mbaya,NA,NA,NA,NA,NA,0
819,Essesse,MI192,F,Toukoulaka,Adolescent,0,27991.64378,88787.57259,Minganga,Minganga,Attention,Essesse,Aucun,NA,NA,NA,NA,NA,0
820,Essesse,MI193,F,Mossombo,Personne agee,0,NA,#NAME?,Minganga,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
821,Essesse,MI195,M,Mbili,Adulte,0,24568.87027,76117.73686,Minganga,Mbili,Mbili,NA,Aucun,NA,NA,NA,NA,NA,0
822,Essesse,MI196,F,Mbili,Adolescent,0,24568.87027,76117.73686,Minganga,Mossombo,Mbili,Essesse,Essesse,NA,NA,NA,NA,NA,0
823,Essesse,MI197,F,Mbili,Adulte,0,71094.09103,160890.9746,Minganga,Mbili,Mossombo,NA,Longa,NA,NA,NA,NA,NA,0
824,Essesse,MI198,F,Mbili,Adulte,5,50434.28492,160890.9746,Minganga,Mbili,Attention,NA,Attention,NA,NA,NA,NA,NA,0
825,Essesse,MI199,M,Mbili,Enfant,0,NA,#NAME?,Minganga,Mossombo,Mbili,Essesse,Essesse,NA,NA,NA,NA,NA,0
826,Essesse,MI200,F,Mbili,Enfant,0,NA,#NAME?,Minganga,Mossombo,Mbili,Essesse,Essesse,NA,NA,NA,NA,NA,0
827,Essesse,MI201,M,Mbili,Enfant,0,NA,#NAME?,Minganga,Mossombo,Mbili,Essesse,Essesse,NA,NA,NA,NA,NA,0
828,Essesse,MI227,,,,0,NA,#NAME?,Minganga,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
829,Mbaya,MI202,F,,Adolescent,0,NA,#NAME?,Minganga,Pokola,Ngoko,Ngombe,NA,,Mbaya,Djaka,NA,Kabo,MI203
830,Mbaya,MI203,M,,Adolescent,0,NA,#NAME?,Minganga,Mbaya,Djaka,Kabo,NA,,Pokola,Ngoko,NA,Ngombe,MI202
831,Mbila,MI167,F,Mbili,Personne agee,0,24568.87027,125215.0675,Minganga,Mbili,Mbili,NA,NA,NA,NA,NA,NA,NA,0
832,Mbila,MI168,M,Mossombo,Adulte,7,18794.64731,157666.0203,Minganga,Mbili,Bomassa,Mbila,Mossombo,Mbili,Mossombo,Mbili,NA,Pokola,MI169
833,Mbila,MI169,F,Mbili,Adulte,6,24386.90755,76117.73686,Minganga,Mossombo,Mbili,Pokola,NA,Mossombo,Mbili,Bomassa,Mossombo,Mbila,MI168
834,Mbila,MI170,M,Mossombo,Enfant,0,NA,#NAME?,Minganga,Mbili,Mossombo,Mbila,Mbila,NA,NA,NA,NA,NA,0
835,Mbila,MI171,M,Mossombo,Enfant,0,NA,#NAME?,Minganga,Mbili,Mossombo,Mbila,Mbila,NA,NA,NA,NA,NA,0
836,Mbila,MI172,M,Pokola,Enfant,0,NA,#NAME?,Minganga,Mbili,Mossombo,Mbila,Mbila,NA,NA,NA,NA,NA,0
837,Mbila,MI173,F,Mossombo,Enfant,0,NA,#NAME?,Minganga,Mbili,Mossombo,Mbila,Mbila,NA,NA,NA,NA,NA,0
838,Mbila,MI174,F,Mossombo,Enfant,0,NA,#NAME?,Minganga,Mbili,Mossombo,Mbila,Mbila,NA,NA,NA,NA,NA,0
839,Mbila,MI175,M,Minganga,Adulte,4,76117.73686,230074.9085,Minganga,Minganga,Toukoulaka,Mbili,Mbili,Mossombo,Mbili,Mossombo,Djoki,Mbila,MI176
840,Mbila,MI176,F,Mossombo,Adulte,4,17957.66823,80668.58321,Minganga,Mbili,Mossombo,Mbila,Djoki,Minganga,Minganga,Toukoulaka,Mbili,Mbili,MI175
841,Mbila,MI177,M,Mossombo,Adulte,3,17845.05488,80668.58321,Minganga,Mossombo,Mossombo,NA,Aucun,NA,NA,NA,NA,NA,0
842,Misseke_MI,MI145,M,Attention,Adulte,2,148297.5455,156612.8882,Minganga,Attention, ,Attention,Aucun,Attention,Attention,Minganga,Aucun,Attention,MI146
843,Misseke_MI,MI146,F,Attention,Adulte,2,148297.5455,156612.8882,Minganga,Attention,Minganga,Attention,Aucun,Attention,Attention, ,Aucun,Attention,MI145
844,Misseke_MI,MI147,M,Attention,Enfant,0,NA,#NAME?,Minganga,Attention,Attention,Misseke_MI,Misseke_MI,NA,NA,NA,NA,NA,0
845,Misseke_MI,MI148,M,Attention,Enfant,0,NA,#NAME?,Minganga,Attention,Attention,Misseke_MI,Misseke_MI,NA,NA,NA,NA,NA,0
846,Misseke_MI,MI149,M,Ikelemba,Personne agee,3,83916.55789,124061.6973,Minganga,Ikelemba,Likelemba,NA,NA,NA,NA,NA,NA,NA,0
847,Misseke_MI,MI150,M,Attention,Adulte,3,148297.5455,156612.8882,Minganga,Attention,Minganga,Attention,NA,Attention,Attention,Ikelemba,NA,NA,MI151
848,Misseke_MI,MI151,F,Attention,Adulte,3,148297.5455,156612.8882,Minganga,Attention,Ikelemba,NA,NA,Attention,Attention,Minganga,NA,Attention,MI150
849,Misseke_MI,MI152,F,Attention,Enfant,0,NA,#NAME?,Minganga,Attention,Attention,Misseke_MI,Misseke_MI,NA,NA,NA,NA,NA,0
850,Misseke_MI,MI153,F,Attention,Enfant,0,NA,#NAME?,Minganga,Attention,Attention,Misseke_MI,Misseke_MI,NA,NA,NA,NA,NA,0
